frame,time_sec,p_now_ch1,p_now_ch2,p_future_ch1,p_future_ch2,vad_ch1,vad_ch2
319,15.950000,0.238329008,0.761658430,0.450266927,0.549724877,0.177291751,0.256495535
320,16.000000,0.197225690,0.802761793,0.423147410,0.576844454,0.159492284,0.229159147
321,16.050000,0.195626706,0.804360032,0.422621429,0.577370286,0.150180280,0.224289030
322,16.100000,0.180558354,0.819428146,0.421014577,0.578976929,0.145714074,0.217505544
323,16.150000,0.174493626,0.825492620,0.419940650,0.580050707,0.149744034,0.205307871
324,16.200000,0.184056923,0.815928876,0.415301889,0.584689438,0.146145046,0.189070135
325,16.250000,0.179757699,0.820227861,0.410286397,0.589704871,0.156856537,0.205497980
326,16.300000,0.194839314,0.805144548,0.426965088,0.573025703,0.135882974,0.200632900
327,16.350000,0.183812305,0.816171765,0.403994828,0.595996022,0.132997602,0.191183060
328,16.400000,0.182628542,0.817356050,0.405882031,0.594108462,0.155626744,0.195575386
329,16.450000,0.197278187,0.802704632,0.409987211,0.590003073,0.146078527,0.195146471
330,16.500000,0.209589511,0.790391803,0.420682579,0.579307318,0.159113050,0.190298319
331,16.550000,0.223738506,0.776243091,0.433404386,0.566585660,0.159356087,0.203553408
332,16.600000,0.230981812,0.768998921,0.443758965,0.556231022,0.139858156,0.207672030
333,16.650000,0.214899004,0.785081625,0.419368893,0.580620885,0.138145924,0.192868531
334,16.700000,0.239516854,0.760462701,0.436569363,0.563420117,0.145234287,0.192680925
335,16.750000,0.234694064,0.765285015,0.434107602,0.565881550,0.161218852,0.202728808
336,16.800000,0.249725744,0.750252664,0.445168883,0.554820120,0.160329133,0.205855966
337,16.850000,0.282160729,0.717815876,0.453454286,0.546534657,0.161322623,0.188499749
338,16.900000,0.256828338,0.743149519,0.433166951,0.566821814,0.151478171,0.214495361
339,16.950000,0.269937277,0.730039716,0.430511236,0.569477439,0.142578065,0.234441280
340,17.000000,0.294545650,0.705428362,0.444520742,0.555467308,0.150444418,0.229781300
341,17.050000,0.288649738,0.711325288,0.458094329,0.541893780,0.165479779,0.234520465
342,17.100000,0.327372551,0.672600985,0.477778316,0.522209525,0.180908054,0.205763698
343,17.150000,0.341279626,0.658692300,0.481187671,0.518799782,0.177189618,0.210573703
344,17.200000,0.330662131,0.669309616,0.449447662,0.550539553,0.188675582,0.213019639
345,17.250000,0.328059494,0.671910107,0.447312236,0.552674711,0.173967063,0.213766098
346,17.300000,0.331669182,0.668299794,0.448227793,0.551758885,0.181632787,0.216650635
347,17.350000,0.338530451,0.661436617,0.446487784,0.553498507,0.162691742,0.205221027
348,17.400000,0.336235374,0.663732767,0.438344061,0.561642349,0.171363175,0.216785401
349,17.450000,0.345868498,0.654097080,0.434487492,0.565498531,0.155774117,0.211700648
350,17.500000,0.354411274,0.645552933,0.442510337,0.557475388,0.152330965,0.222986132
351,17.550000,0.372328341,0.627636194,0.457102954,0.542882740,0.161874115,0.206263334
352,17.600000,0.366459638,0.633502901,0.451396167,0.548589170,0.169155985,0.199027598
353,17.650000,0.358904213,0.641059577,0.442442924,0.557542384,0.172615081,0.212625742
354,17.700000,0.382774979,0.617185414,0.450208873,0.549776077,0.162423670,0.199800760
355,17.750000,0.393268228,0.606688619,0.460522503,0.539461672,0.160519570,0.207123667
356,17.800000,0.398005038,0.601951361,0.467603743,0.532380164,0.166403621,0.214759797
357,17.850000,0.410301983,0.589653015,0.473017842,0.526965916,0.168088347,0.208497852
358,17.900000,0.404726714,0.595231473,0.472975343,0.527009070,0.172228038,0.218647122
359,17.950000,0.409522474,0.590433836,0.472240001,0.527744114,0.192064673,0.196721941
360,18.000000,0.409974813,0.589979351,0.463856816,0.536126912,0.165321708,0.216980398
361,18.050000,0.488185227,0.511769235,0.515373707,0.484609723,0.211707950,0.206147194
362,18.100000,0.485421747,0.514531791,0.519374251,0.480609506,0.176556826,0.212088257
363,18.150000,0.470958740,0.528991938,0.505314887,0.494667947,0.177155644,0.193046570
364,18.200000,0.468517244,0.531436801,0.493354619,0.506628752,0.172119409,0.194465876
365,18.250000,0.942927778,0.057063863,0.835825622,0.164164796,0.307184726,0.230099142
366,18.300000,0.843787014,0.156193316,0.767194867,0.232792690,0.229276359,0.231964856
367,18.350000,0.866995573,0.132984594,0.786249280,0.213737875,0.221259236,0.226406395
368,18.400000,0.809232295,0.190741852,0.742219210,0.257766545,0.197407961,0.217791289
369,18.450000,0.767699122,0.232268766,0.716876924,0.283107758,0.183315575,0.211785316
370,18.500000,0.714381039,0.285578400,0.685458660,0.314524114,0.177804053,0.223018229
371,18.550000,0.743872166,0.256091624,0.704816520,0.295167446,0.211124241,0.215688586
372,18.600000,0.704928577,0.295028865,0.678762257,0.321220458,0.188750833,0.205729455
373,18.650000,0.653733373,0.346223742,0.638804138,0.361178577,0.182742745,0.187597513
374,18.700000,0.627544701,0.372409731,0.618073463,0.381908864,0.179087013,0.212067336
375,18.750000,0.611437798,0.388512522,0.619931519,0.380049735,0.166215122,0.216386884
376,18.800000,0.620470643,0.379478842,0.620352983,0.379628122,0.200678945,0.209456891
377,18.850000,0.614451230,0.385494739,0.611164689,0.388816088,0.169462085,0.202602357
378,18.900000,0.585638821,0.414303929,0.585276127,0.414704114,0.176777214,0.194502443
379,18.950000,0.592149854,0.407790899,0.589484930,0.410495102,0.165054113,0.198666096
380,19.000000,0.574231029,0.425703168,0.585283339,0.414695114,0.154296190,0.203215152
381,19.050000,0.581729472,0.418206900,0.589479983,0.410498828,0.185999155,0.201636404
382,19.100000,0.564754188,0.435180187,0.582030118,0.417948604,0.160032064,0.220729530
383,19.150000,0.545871377,0.454061985,0.570306003,0.429672271,0.162874997,0.229901075
384,19.200000,0.543120801,0.456813365,0.572708547,0.427270263,0.165044606,0.196972162
385,19.250000,0.061686300,0.938304484,0.275034845,0.724953771,0.172708154,0.513426244
386,19.300000,0.047583096,0.952410996,0.318879664,0.681110859,0.176889151,0.721287191
387,19.350000,0.044310246,0.955684125,0.324998647,0.674992085,0.175442845,0.737378001
388,19.400000,0.052380785,0.947613478,0.398096293,0.601894021,0.176553577,0.760844290
389,19.450000,0.062405981,0.937588334,0.432356179,0.567634463,0.160560876,0.750097036
390,19.500000,0.077136315,0.922858059,0.472304106,0.527686954,0.159950256,0.746064067
391,19.550000,0.088542826,0.911451578,0.495945036,0.504046142,0.185199678,0.721324325
392,19.600000,0.098094821,0.901899755,0.519614697,0.480376512,0.166375190,0.682377100
393,19.650000,0.106724255,0.893270314,0.516790032,0.483200878,0.160562158,0.670779288
394,19.700000,0.108486250,0.891508400,0.505096674,0.494894415,0.175546318,0.668656111
395,19.750000,0.109598823,0.890395880,0.505320132,0.494670987,0.164813280,0.675320745
396,19.800000,0.108696811,0.891298175,0.494885385,0.505106509,0.171393543,0.679089189
397,19.850000,0.120358497,0.879636228,0.525557160,0.474433959,0.184864879,0.646205783
398,19.900000,0.126193374,0.873801410,0.538227975,0.461763173,0.176882446,0.651580811
399,19.950000,0.131514147,0.868480444,0.536595225,0.463395476,0.168131262,0.639034867
400,20.000000,0.133753702,0.866240740,0.537097752,0.462892711,0.159402102,0.642073512
401,20.050000,0.139019236,0.860975027,0.532541990,0.467448145,0.180129707,0.621798873
402,20.100000,0.140019447,0.859974682,0.514778316,0.485211611,0.155989170,0.632236898
403,20.150000,0.142540142,0.857453763,0.521713674,0.478276014,0.188935190,0.641193986
404,20.200000,0.143146530,0.856847525,0.519278824,0.480710894,0.185118675,0.624090314
405,20.250000,0.142825320,0.857168496,0.507299423,0.492689997,0.169256330,0.635297835
406,20.300000,0.143181026,0.856812596,0.501071095,0.498917937,0.180930227,0.636131763
407,20.350000,0.143678218,0.856315196,0.509533823,0.490454584,0.175679505,0.623858690
408,20.400000,0.149198055,0.850795031,0.511043310,0.488945037,0.174664229,0.622008204
409,20.450000,0.182866409,0.817124307,0.495648563,0.504338801,0.182828605,0.591256380
410,20.500000,0.188532308,0.811458051,0.489318699,0.510669053,0.166401565,0.578277707
411,20.550000,0.175314054,0.824677885,0.515713394,0.484274536,0.183797032,0.617419362
412,20.600000,0.169682294,0.830308974,0.546518385,0.453468889,0.177974552,0.647636831
413,20.650000,0.203393310,0.796595633,0.540601611,0.459385306,0.182039410,0.639406621
414,20.700000,0.244243905,0.755742967,0.560599267,0.439387649,0.164103597,0.613069713
415,20.750000,0.253580451,0.746405900,0.578804612,0.421181858,0.153066307,0.581845284
416,20.800000,0.413260490,0.586713970,0.506457031,0.493529946,0.184908956,0.582012534
417,20.850000,0.558336735,0.441637605,0.525257528,0.474730313,0.185796022,0.515661299
418,20.900000,0.863304436,0.136683494,0.708839595,0.291150630,0.245833904,0.425687045
419,20.950000,0.865024567,0.134960398,0.683236063,0.316753596,0.247020751,0.425717354
420,21.000000,0.946029663,0.053962972,0.759314477,0.240676269,0.344650149,0.389865726
421,21.050000,0.928653717,0.071335286,0.708077729,0.291912049,0.319566637,0.353291631
422,21.100000,0.872249305,0.127730817,0.656586885,0.343402177,0.275417447,0.315816969
423,21.150000,0.834772170,0.165202439,0.666393816,0.333595842,0.226761818,0.278111994
424,21.200000,0.848588586,0.151387691,0.711585641,0.288404882,0.251970321,0.231163085
425,21.250000,0.863453031,0.136524558,0.774875581,0.225115702,0.242078006,0.207578778
426,21.300000,0.861327589,0.138649300,0.785750508,0.214241251,0.243312776,0.193281978
427,21.350000,0.879068553,0.120910443,0.795632422,0.204359472,0.278666794,0.194050521
428,21.400000,0.864293754,0.135683760,0.795431316,0.204560637,0.239187986,0.190471649
429,21.450000,0.860188663,0.139789775,0.781036794,0.218955204,0.213716030,0.192716092
430,21.500000,0.871298969,0.128680810,0.786244273,0.213747680,0.181564122,0.160077840
431,21.550000,0.893380165,0.106602937,0.805410326,0.194581628,0.162182510,0.177243203
432,21.600000,0.886527181,0.113455407,0.802752733,0.197239101,0.176070005,0.192917973
433,21.650000,0.864000857,0.135980606,0.768879175,0.231112465,0.172942817,0.180144250
434,21.700000,0.838731527,0.161248401,0.742601395,0.257390082,0.177700132,0.183457226
435,21.750000,0.825249076,0.174729630,0.723980844,0.276010484,0.186002821,0.173644930
436,21.800000,0.821060717,0.178917408,0.717180133,0.282810986,0.189004481,0.163836747
437,21.850000,0.882009983,0.117974877,0.770786822,0.229204640,0.223934680,0.182071626
438,21.900000,0.824317992,0.175661564,0.729651213,0.270340085,0.186340153,0.172203869
439,21.950000,0.802389443,0.197587192,0.708307266,0.291683525,0.157665849,0.167964995
440,22.000000,0.771641612,0.228332698,0.673846066,0.326144427,0.140008241,0.175910205
441,22.050000,0.745158374,0.254814476,0.646873355,0.353116989,0.143669277,0.166768849
442,22.100000,0.736924052,0.263048589,0.643601000,0.356389284,0.176591128,0.169288516
443,22.150000,0.736424088,0.263548404,0.641918361,0.358071953,0.181138068,0.168888748
444,22.200000,0.709238827,0.290733010,0.620916188,0.379074186,0.186229229,0.186443895
445,22.250000,0.705849230,0.294121295,0.615464568,0.384525478,0.188658953,0.171786994
446,22.300000,0.689010799,0.310957640,0.601520717,0.398469001,0.159705579,0.180160254
447,22.350000,0.685949862,0.314020157,0.605090678,0.394899309,0.189847738,0.171622753
448,22.400000,0.668476880,0.331491768,0.584666252,0.415323615,0.167652279,0.168103695
449,22.450000,0.663855016,0.336111814,0.579436660,0.420552850,0.165802151,0.164734989
450,22.500000,0.643118024,0.356848240,0.561025620,0.438963801,0.165859014,0.168062091
451,22.550000,0.644287348,0.355678499,0.566422701,0.433566660,0.161252290,0.167298853
452,22.600000,0.639790595,0.360175341,0.561155021,0.438834220,0.195614159,0.163659066
453,22.650000,0.645969450,0.353994876,0.565164685,0.434824347,0.168438226,0.149224579
454,22.700000,0.632757843,0.367205501,0.557022214,0.442966670,0.165506035,0.157931119
455,22.750000,0.621811926,0.378151208,0.545235753,0.454753160,0.153403342,0.160992503
456,22.800000,0.612767577,0.387195766,0.544950962,0.455037922,0.160841763,0.175027817
457,22.850000,0.616242886,0.383721918,0.549491107,0.450497955,0.176602572,0.160837144
458,22.900000,0.623168051,0.376794308,0.555899560,0.444089085,0.169190556,0.157441199
459,22.950000,0.616380751,0.383581936,0.549296975,0.450691730,0.191122115,0.144812584
460,23.000000,0.610561311,0.389401257,0.549611211,0.450377524,0.176046729,0.158017933
461,23.050000,0.609269261,0.390691280,0.542293489,0.457694829,0.176740170,0.153669327
462,23.100000,0.634544611,0.365419418,0.549038410,0.450949907,0.209258825,0.140960217
463,23.150000,0.599662304,0.400298089,0.537781119,0.462207109,0.169433206,0.158900172
464,23.200000,0.593413413,0.406546056,0.537355185,0.462632746,0.174918801,0.160766393
465,23.250000,0.598330736,0.401627332,0.542926252,0.457061529,0.175931036,0.158087492
466,23.300000,0.512759924,0.487203687,0.522979200,0.477009058,0.158213168,0.188124508
467,23.350000,0.572975099,0.426985562,0.546171844,0.453816116,0.184910566,0.175228775
468,23.400000,0.572210252,0.427749962,0.547992229,0.451995641,0.182465166,0.171396732
469,23.450000,0.583720028,0.416237533,0.548628628,0.451358825,0.172556460,0.174056321
470,23.500000,0.576627553,0.423328519,0.542915761,0.457071334,0.167783707,0.166216582
471,23.550000,0.550882280,0.449076384,0.538152337,0.461835384,0.161348253,0.208948016
472,23.600000,0.562526464,0.437430501,0.532607615,0.467379808,0.177749574,0.185491145
473,23.650000,0.554455757,0.445500731,0.535699248,0.464288175,0.153176546,0.172343463
474,23.700000,0.577987075,0.421968222,0.559212863,0.440774232,0.159253687,0.175547600
475,23.750000,0.563532829,0.436421782,0.542199373,0.457787454,0.162356645,0.170101374
476,23.800000,0.535123408,0.464835763,0.549456835,0.450530350,0.170379668,0.202020317
477,23.850000,0.584791362,0.415165454,0.561932027,0.438055009,0.169489682,0.193915635
478,23.900000,0.590612233,0.409343719,0.556553960,0.443432957,0.185365438,0.168111295
479,23.950000,0.599791110,0.400162935,0.568504989,0.431481659,0.160821795,0.163386762
480,24.000000,0.604387343,0.395565689,0.571286976,0.428699315,0.166960746,0.187051654
481,24.050000,0.602872550,0.397079021,0.575995147,0.423990875,0.147992551,0.200280279
482,24.100000,0.642318249,0.357636154,0.598666072,0.401320040,0.186048478,0.173207462
483,24.150000,0.631472230,0.368478805,0.598118007,0.401867896,0.164474875,0.174977630
484,24.200000,0.638895035,0.361054540,0.605763912,0.394221783,0.156587809,0.174743265
485,24.250000,0.635604739,0.364343822,0.600959182,0.399026185,0.164026469,0.163298190
486,24.300000,0.628438830,0.371513069,0.602299333,0.397686660,0.191547006,0.192169398
487,24.350000,0.647081196,0.352870136,0.613632262,0.386353433,0.187440246,0.155473977
488,24.400000,0.626503885,0.373444706,0.603444278,0.396541119,0.165119797,0.174867034
489,24.450000,0.623412848,0.376533091,0.593565822,0.406419039,0.162159681,0.168576062
490,24.500000,0.197292373,0.802687407,0.350910902,0.649078310,0.181819916,0.234008729
491,24.550000,0.292254269,0.707715631,0.387193859,0.612794459,0.174769908,0.195609123
492,24.600000,0.334185272,0.665781081,0.405844271,0.594143331,0.184185177,0.183518291
493,24.650000,0.358400136,0.641563475,0.441908598,0.558078587,0.161198407,0.157060385
494,24.700000,0.391775161,0.608184516,0.453508377,0.546478212,0.176609248,0.169645160
495,24.750000,0.397855997,0.602100849,0.458502531,0.541483641,0.171656281,0.176251441
496,24.800000,0.428777277,0.571177006,0.484898806,0.515086889,0.169831157,0.161641955
497,24.850000,0.445161402,0.554791152,0.500836313,0.499149024,0.170757502,0.172872901
498,24.900000,0.450249434,0.549702287,0.505275428,0.494709671,0.151087761,0.174751103
499,24.950000,0.443583190,0.556367934,0.505810797,0.494174004,0.155357033,0.179295063
500,25.000000,0.461910933,0.538036823,0.520593882,0.479390323,0.164579690,0.188859105
501,25.050000,0.502900600,0.497047067,0.555123806,0.444860220,0.176949948,0.188677132
502,25.100000,0.544243455,0.455705702,0.579040468,0.420943975,0.179520339,0.172654301
503,25.150000,0.534808457,0.465138316,0.565936327,0.434047759,0.179212093,0.172905117
504,25.200000,0.547038734,0.452904254,0.569674313,0.430309206,0.171022922,0.163071424
505,25.250000,0.559283793,0.440657020,0.576652586,0.423330575,0.164363712,0.191533357
506,25.300000,0.560438693,0.439501256,0.581079125,0.418903649,0.162513077,0.182963997
507,25.350000,0.572788894,0.427152395,0.584694266,0.415288419,0.202125520,0.179507643
508,25.400000,0.568034649,0.431902468,0.584196627,0.415785819,0.168409377,0.169497788
509,25.450000,0.583507597,0.416428059,0.594562829,0.405419290,0.175447047,0.163351059
510,25.500000,0.587724805,0.412208706,0.588392317,0.411589414,0.182520330,0.169624478
511,25.550000,0.945475459,0.054514594,0.830028534,0.169960648,0.369380742,0.187824667
512,25.600000,0.796948850,0.203017011,0.709838569,0.290146500,0.297799587,0.167345434
513,25.650000,0.759515107,0.240443930,0.699551105,0.300433815,0.213215292,0.157531053
514,25.700000,0.744986951,0.254967660,0.683930397,0.316053569,0.244674385,0.153157383
515,25.750000,0.718213320,0.281736434,0.678668022,0.321316004,0.224755436,0.155295908
516,25.800000,0.691730797,0.308214605,0.678959906,0.321023643,0.203484297,0.184599876
517,25.850000,0.681861639,0.318083018,0.665079296,0.334904164,0.204582155,0.168575168
518,25.900000,0.676468074,0.323474109,0.663310945,0.336671919,0.188237071,0.167211384
519,25.950000,0.660470188,0.339470297,0.653464854,0.346517920,0.173362017,0.176155269
520,26.000000,0.578360975,0.421580434,0.613675594,0.386307210,0.173345566,0.203830987
521,26.050000,0.059441153,0.940551460,0.211266562,0.788724899,0.159475505,0.449506104
522,26.100000,0.062425785,0.937565923,0.216477081,0.783514380,0.194096267,0.484406143
523,26.150000,0.034249425,0.965745270,0.227829978,0.772162318,0.162257820,0.782154799
524,26.200000,0.031264089,0.968730807,0.219674870,0.780317426,0.152518868,0.796107292
525,26.250000,0.028441938,0.971552908,0.232900441,0.767091572,0.168740988,0.821111798
526,26.300000,0.297160566,0.702835560,0.399232149,0.600760698,0.401300550,0.761811852
527,26.350000,0.248419166,0.751576722,0.393158823,0.606834590,0.422787309,0.694816589
528,26.400000,0.354309857,0.645686567,0.394009769,0.605983853,0.617518663,0.682400942
529,26.450000,0.469639957,0.530357242,0.426761329,0.573233008,0.773187935,0.700261712
530,26.500000,0.495298922,0.504698217,0.541435003,0.458559424,0.829543591,0.724783063
531,26.550000,0.510458469,0.489538461,0.622028947,0.377965510,0.766055226,0.722115338
532,26.600000,0.475692391,0.524304748,0.525039256,0.474955320,0.740712881,0.838778496
533,26.650000,0.457604021,0.542393029,0.440894961,0.559099436,0.798006058,0.745390654
534,26.700000,0.437670887,0.562326014,0.393561929,0.606432617,0.749043465,0.744689941
535,26.750000,0.395745516,0.604251206,0.388386130,0.611608684,0.691857278,0.698291481
536,26.800000,0.347631991,0.652364492,0.365123868,0.634870708,0.590491593,0.705948651
537,26.850000,0.366296679,0.633699834,0.359203845,0.640790343,0.573853016,0.679519773
538,26.900000,0.362362295,0.637634099,0.342279285,0.657714546,0.570424795,0.653804898
539,26.950000,0.367865950,0.632130384,0.343820065,0.656173468,0.548988581,0.603117704
540,27.000000,0.343688965,0.656307280,0.360776603,0.639216661,0.539614320,0.676151097
541,27.050000,0.334192365,0.665803850,0.347196370,0.652796686,0.556425214,0.791771531
542,27.100000,0.296491355,0.703504801,0.256670356,0.743322730,0.490245998,0.789862156
543,27.150000,0.258892179,0.741103828,0.133217901,0.866775274,0.517174721,0.708187699
544,27.200000,0.233801290,0.766194522,0.089727171,0.910265982,0.528715014,0.681717515
545,27.250000,0.158253714,0.841741741,0.078313537,0.921679676,0.439574480,0.675871372
546,27.300000,0.089334898,0.910659909,0.085909307,0.914083600,0.370411813,0.595156908
547,27.350000,0.050191548,0.949802697,0.089719512,0.910273433,0.323868692,0.554285467
548,27.400000,0.040302165,0.959691286,0.088334292,0.911658585,0.309995145,0.484405577
549,27.450000,0.053146299,0.946846247,0.087363660,0.912629426,0.329108298,0.386644304
550,27.500000,0.096578270,0.903412700,0.089404650,0.910588384,0.335084647,0.327315837
551,27.550000,0.065835580,0.934158087,0.143977299,0.856015921,0.290214658,0.518194437
552,27.600000,0.100579999,0.899410784,0.118363731,0.881629527,0.253993988,0.445134819
553,27.650000,0.076685570,0.923307598,0.133299127,0.866694510,0.220039845,0.369727015
554,27.700000,0.038741071,0.961253285,0.119744144,0.880249560,0.204872191,0.730724216
555,27.750000,0.028940905,0.971053302,0.138627410,0.861366153,0.182451397,0.787531853
556,27.800000,0.035762224,0.964231551,0.160835788,0.839157641,0.175785959,0.803290546
557,27.850000,0.051087361,0.948905647,0.176030576,0.823962688,0.154032141,0.764916301
558,27.900000,0.047194872,0.952799261,0.241823137,0.758169711,0.190208197,0.725523710
559,27.950000,0.051508605,0.948485255,0.255434930,0.744557858,0.202272117,0.697836041
560,28.000000,0.148661599,0.851332307,0.260068417,0.739924371,0.241602123,0.741415977
561,28.050000,0.078374796,0.921618998,0.276475906,0.723517001,0.195702404,0.699840844
562,28.100000,0.074688591,0.925305367,0.338515043,0.661477804,0.183484733,0.685961127
563,28.150000,0.088907011,0.911086500,0.391841859,0.608150780,0.183920294,0.621057749
564,28.200000,0.104888894,0.895103514,0.317434877,0.682558179,0.177227974,0.575591266
565,28.250000,0.466765463,0.533229649,0.249069780,0.750923634,0.322717458,0.502890408
566,28.300000,0.524245441,0.475750268,0.189047098,0.810946167,0.674359262,0.492049962
567,28.350000,0.518763602,0.481231958,0.147892833,0.852100194,0.714915514,0.455263019
568,28.400000,0.517914772,0.482080787,0.155207798,0.844785333,0.672316551,0.367770076
569,28.450000,0.491754651,0.508241713,0.161779761,0.838213563,0.666335583,0.370435297
570,28.500000,0.425511301,0.574485183,0.121645257,0.878348053,0.660212457,0.542162597
571,28.550000,0.415430188,0.584565818,0.141963497,0.858029664,0.663036585,0.469295770
572,28.600000,0.373965949,0.626029968,0.160327479,0.839665413,0.684157550,0.504903197
573,28.650000,0.323457420,0.676538467,0.155272454,0.844720483,0.658907831,0.614370883
574,28.700000,0.364991546,0.635004282,0.171780467,0.828212440,0.626652360,0.479598910
575,28.750000,0.283888370,0.716106355,0.223884732,0.776108265,0.588535011,0.468738288
576,28.800000,0.232117131,0.767875552,0.388623655,0.611368239,0.523420930,0.455875903
577,28.850000,0.210701704,0.789288998,0.565584302,0.434407085,0.440256625,0.494888008
578,28.900000,0.232215121,0.767773151,0.619083643,0.380907297,0.399911284,0.461793482
579,28.950000,0.492462158,0.507529736,0.664594293,0.335397601,0.437888920,0.473365426
580,29.000000,0.413271815,0.586720228,0.691105187,0.308886945,0.389696121,0.561773360
581,29.050000,0.369415432,0.630574822,0.692482829,0.307508528,0.347443491,0.692671478
582,29.100000,0.266396016,0.733597100,0.668573678,0.331416905,0.331094831,0.783962727
583,29.150000,0.295576364,0.704415381,0.692479074,0.307511687,0.328227460,0.671984375
584,29.200000,0.329063356,0.670928359,0.697257757,0.302733749,0.308977187,0.611178160
585,29.250000,0.339945138,0.660047233,0.702378631,0.297612965,0.295411915,0.483265489
586,29.300000,0.335213691,0.664778471,0.714034855,0.285956353,0.272547305,0.382534295
587,29.350000,0.312959343,0.687033534,0.711885929,0.288105041,0.279433995,0.356600553
588,29.400000,0.414828748,0.585163832,0.725130022,0.274860710,0.264048576,0.292898536
589,29.450000,0.374395251,0.625595927,0.722847998,0.277142227,0.220755786,0.243730843
590,29.500000,0.359856278,0.640134335,0.727547824,0.272441953,0.218794107,0.217898041
591,29.550000,0.372358173,0.627631962,0.738387942,0.261601865,0.204908341,0.197098553
592,29.600000,0.390368849,0.609620571,0.731859744,0.268129796,0.207147181,0.188754350
593,29.650000,0.473550588,0.526444793,0.665092170,0.334896386,0.316393018,0.262297392
594,29.700000,0.245022401,0.754969835,0.677299619,0.322688490,0.239598125,0.506317079
595,29.750000,0.217139602,0.782853246,0.660820365,0.339167446,0.253095150,0.702251077
596,29.800000,0.147170410,0.852823317,0.560189307,0.439798713,0.202974916,0.776563168
597,29.850000,0.128486603,0.871507406,0.573401868,0.426586241,0.186706036,0.829251409
598,29.900000,0.171981916,0.828012645,0.651448548,0.348540097,0.232178450,0.859949768
599,29.950000,0.127155587,0.872838020,0.670291781,0.329696745,0.217647254,0.834661245
600,30.000000,0.107210085,0.892783403,0.666010797,0.333977431,0.217698902,0.769617975
601,30.050000,0.103699319,0.896293283,0.707833767,0.292154372,0.190553308,0.691284895
602,30.100000,0.135141209,0.864848971,0.721444070,0.278544635,0.185255289,0.613354683
603,30.150000,0.190979958,0.809005737,0.724807620,0.275181502,0.191564769,0.563867927
604,30.200000,0.098786101,0.901205897,0.729240775,0.270748049,0.174754381,0.650104880
605,30.250000,0.091245331,0.908746600,0.688730359,0.311258614,0.173547149,0.774190843
606,30.300000,0.071597949,0.928394854,0.604495823,0.395493269,0.169232130,0.829497218
607,30.350000,0.065440223,0.934552968,0.643317759,0.356671870,0.166553587,0.797661424
608,30.400000,0.064870983,0.935122311,0.670139849,0.329850256,0.152622789,0.769292235
609,30.450000,0.067809999,0.932183683,0.653559387,0.346430838,0.175047934,0.733567715
610,30.500000,0.074072860,0.925920129,0.681630135,0.318359762,0.188807547,0.629287899
611,30.550000,0.096148908,0.903843164,0.695754170,0.304236114,0.168502748,0.631923378
612,30.600000,0.098354593,0.901637852,0.688249767,0.311740994,0.178838760,0.624319732
613,30.650000,0.133608356,0.866382957,0.686829865,0.313161254,0.185329616,0.576501667
614,30.700000,0.171099097,0.828891098,0.735254586,0.264736176,0.172014415,0.657011688
615,30.750000,0.138943598,0.861048579,0.736419082,0.263571739,0.148127288,0.787824094
616,30.800000,0.143921196,0.856071234,0.734353662,0.265637219,0.161829084,0.792836249
617,30.850000,0.111879535,0.888114035,0.700061321,0.299929440,0.151660204,0.824848473
618,30.900000,0.109799132,0.890194356,0.649213552,0.350777328,0.153200120,0.768724918
619,30.950000,0.117221162,0.882772207,0.522337317,0.477654636,0.185435593,0.666992068
620,31.000000,0.102278784,0.897714913,0.573524535,0.426467150,0.151950985,0.504505634
621,31.050000,0.110964738,0.889028668,0.638887823,0.361103475,0.163922340,0.475515544
622,31.100000,0.122459292,0.877533913,0.665302396,0.334688604,0.166597605,0.507547915
623,31.150000,0.117431581,0.882561862,0.663215101,0.336775720,0.166908264,0.547169328
624,31.200000,0.129605591,0.870387554,0.676541090,0.323449939,0.180307835,0.640239596
625,31.250000,0.148835376,0.851157367,0.718544066,0.281447083,0.165061027,0.647159100
626,31.300000,0.188147336,0.811843991,0.720997632,0.278993160,0.164602071,0.617842734
627,31.350000,0.187605798,0.812385738,0.700132728,0.299858302,0.175870538,0.559647441
628,31.400000,0.150797516,0.849195361,0.565981507,0.434009731,0.168994606,0.667584419
629,31.450000,0.178149596,0.821843028,0.523183346,0.476808459,0.180786610,0.804900825
630,31.500000,0.178406671,0.821586609,0.376329690,0.623663008,0.172846109,0.833448648
631,31.550000,0.176972568,0.823020995,0.350976408,0.649016023,0.189086318,0.801335812
632,31.600000,0.181775317,0.818218052,0.288657606,0.711335123,0.172312617,0.793822646
633,31.650000,0.200265706,0.799727440,0.273718923,0.726274252,0.169630438,0.775235057
634,31.700000,0.221652418,0.778340816,0.223126575,0.776866674,0.182025760,0.752519011
635,31.750000,0.243485779,0.756507516,0.180168435,0.819825113,0.168548405,0.765280664
636,31.800000,0.279935807,0.720057130,0.199286520,0.800707281,0.165160745,0.743178308
637,31.850000,0.327132165,0.672859848,0.244406492,0.755587101,0.172543347,0.717802525
638,31.900000,0.358870387,0.641121387,0.301179588,0.698813975,0.153778136,0.659287095
639,31.950000,0.416304648,0.583686471,0.313437968,0.686555564,0.156233251,0.606212676
640,32.000000,0.456015497,0.543975651,0.323794574,0.676198959,0.164648980,0.522216916
641,32.050000,0.415016264,0.584975839,0.358931810,0.641061664,0.152333200,0.480119079
642,32.100000,0.329797477,0.670197070,0.448720098,0.551273406,0.164188296,0.624050856
